clip_name;video_name;dataset;source;url;fps;activity_label;action_id;start_time;end_time;duration;start_frame;end_frame;total_frames
volleyball_clip_66;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;407400;416200;8.8;12210;12474;265
volleyball_clip_67;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;427300;445000;17.7;12806;13337;532
volleyball_clip_68;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;461800;478300;16.5;13840;14335;496
volleyball_clip_69;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;513200;527700;14.5;15381;15815;435
volleyball_clip_70;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;547000;556200;9.2;16394;16669;276
volleyball_clip_71;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;557000;570000;13;16693;17083;391
volleyball_clip_72;UCSB Men's Volleyball GoPro #3;EOAD;YouTube;https://www.youtube.com/watch?v=Cz9lEBTC3MU;29.97;volleyball;29;12900;25800;12.9;387;773;387
volleyball_clip_73;UCSB Men's Volleyball GoPro #3;EOAD;YouTube;https://www.youtube.com/watch?v=Cz9lEBTC3MU;29.97;volleyball;29;40000;50000;10;1199;1499;301
volleyball_clip_74;UCSB Men's Volleyball GoPro #3;EOAD;YouTube;https://www.youtube.com/watch?v=Cz9lEBTC3MU;29.97;volleyball;29;57200;71000;13.8;1714;2128;415
volleyball_clip_75;UCSB Men's Volleyball GoPro #3;EOAD;YouTube;https://www.youtube.com/watch?v=Cz9lEBTC3MU;29.97;volleyball;29;115500;124000;8.5;3462;3716;255
volleyball_clip_76;UCSB Men's Volleyball GoPro #3;EOAD;YouTube;https://www.youtube.com/watch?v=Cz9lEBTC3MU;29.97;volleyball;29;136500;149400;12.9;4091;4478;388
volleyball_clip_77;UCSB Men's Volleyball GoPro #3;EOAD;YouTube;https://www.youtube.com/watch?v=Cz9lEBTC3MU;29.97;volleyball;29;153000;163000;10;4585;4885;301
volleyball_clip_78;UCSB Men's Volleyball GoPro #3;EOAD;YouTube;https://www.youtube.com/watch?v=Cz9lEBTC3MU;29.97;volleyball;29;165000;175500;10.5;4945;5260;316
volleyball_clip_79;UCSB Men's Volleyball GoPro #3;EOAD;YouTube;https://www.youtube.com/watch?v=Cz9lEBTC3MU;29.97;volleyball;29;210500;219000;8.5;6309;6563;255
volleyball_clip_80;UCSB Men's Volleyball GoPro #3;EOAD;YouTube;https://www.youtube.com/watch?v=Cz9lEBTC3MU;29.97;volleyball;29;233300;251000;17.7;6992;7522;531
volleyball_clip_81;UCSB Men's Volleyball GoPro #3;EOAD;YouTube;https://www.youtube.com/watch?v=Cz9lEBTC3MU;29.97;volleyball;29;252100;266000;13.9;7555;7972;418
volleyball_clip_82;UCSB Men's Volleyball GoPro #3;EOAD;YouTube;https://www.youtube.com/watch?v=Cz9lEBTC3MU;29.97;volleyball;29;275000;286300;11.3;8242;8580;339
volleyball_clip_83;UCSB Men's Volleyball GoPro #3;EOAD;YouTube;https://www.youtube.com/watch?v=Cz9lEBTC3MU;29.97;volleyball;29;293700;305000;11.3;8802;9141;340
volleyball_clip_84;UCSB Men's Volleyball GoPro #3;EOAD;YouTube;https://www.youtube.com/watch?v=Cz9lEBTC3MU;29.97;volleyball;29;315800;325000;9.2;9465;9740;276
volleyball_clip_85;UCSB Men's Volleyball GoPro #3;EOAD;YouTube;https://www.youtube.com/watch?v=Cz9lEBTC3MU;29.97;volleyball;29;326400;337000;10.6;9782;10100;319
volleyball_clip_86;UCSB Men's Volleyball GoPro #3;EOAD;YouTube;https://www.youtube.com/watch?v=Cz9lEBTC3MU;29.97;volleyball;29;460600;473000;12.4;13804;14176;373
volleyball_clip_87;UCSB Men's Volleyball GoPro #3;EOAD;YouTube;https://www.youtube.com/watch?v=Cz9lEBTC3MU;29.97;volleyball;29;473500;491000;17.5;14191;14715;525
volleyball_clip_88;UCSB Men's Volleyball GoPro #3;EOAD;YouTube;https://www.youtube.com/watch?v=Cz9lEBTC3MU;29.97;volleyball;29;492000;510000;18;14745;15285;541
volleyball_clip_89;UCSB Men's Volleyball GoPro #3;EOAD;YouTube;https://www.youtube.com/watch?v=Cz9lEBTC3MU;29.97;volleyball;29;528800;539000;10.2;15848;16154;307
volleyball_clip_90;UCSB Men's Volleyball GoPro #3;EOAD;YouTube;https://www.youtube.com/watch?v=Cz9lEBTC3MU;29.97;volleyball;29;549500;562000;12.5;16469;16843;375
volleyball_clip_91;UCSB Men's Volleyball GoPro #5;EOAD;YouTube;https://www.youtube.com/watch?v=b9quL0kvPPk;29.97;volleyball;29;83800;96000;12.2;2511;2877;367
volleyball_clip_92;UCSB Men's Volleyball GoPro #5;EOAD;YouTube;https://www.youtube.com/watch?v=b9quL0kvPPk;29.97;volleyball;29;162000;171000;9;4855;5125;271
volleyball_clip_93;UCSB Men's Volleyball GoPro #5;EOAD;YouTube;https://www.youtube.com/watch?v=b9quL0kvPPk;29.97;volleyball;29;245000;259000;14;7343;7762;420
volleyball_clip_94;Volleyball GoPro #8;EOAD;YouTube;https://www.youtube.com/watch?v=vQDMFSxCjVU;29.97;volleyball;29;25000;36000;11;749;1079;331
volleyball_clip_95;Volleyball GoPro #8;EOAD;YouTube;https://www.youtube.com/watch?v=vQDMFSxCjVU;29.97;volleyball;29;60500;74000;13.5;1813;2218;406
volleyball_clip_96;Volleyball GoPro #8;EOAD;YouTube;https://www.youtube.com/watch?v=vQDMFSxCjVU;29.97;volleyball;29;91600;102000;10.4;2745;3057;313
volleyball_clip_97;Volleyball GoPro #8;EOAD;YouTube;https://www.youtube.com/watch?v=vQDMFSxCjVU;29.97;volleyball;29;118000;141000;23;3536;4226;691
volleyball_clip_98;Volleyball GoPro #8;EOAD;YouTube;https://www.youtube.com/watch?v=vQDMFSxCjVU;29.97;volleyball;29;186000;196000;10;5574;5874;301
volleyball_clip_99;Volleyball GoPro #8;EOAD;YouTube;https://www.youtube.com/watch?v=vQDMFSxCjVU;29.97;volleyball;29;196300;206000;9.7;5883;6174;292
volleyball_clip_100;Volleyball GoPro #8;EOAD;YouTube;https://www.youtube.com/watch?v=vQDMFSxCjVU;29.97;volleyball;29;460000;472000;12;13786;14146;361
volleyball_clip_101;Volleyball GoPro #8;EOAD;YouTube;https://www.youtube.com/watch?v=vQDMFSxCjVU;29.97;volleyball;29;473000;483500;10.5;14176;14490;315
volleyball_clip_102;Volleyball GoPro #8;EOAD;YouTube;https://www.youtube.com/watch?v=vQDMFSxCjVU;29.97;volleyball;29;485000;495000;10;14535;14835;301
volleyball_clip_103;Volleyball GoPro #8;EOAD;YouTube;https://www.youtube.com/watch?v=vQDMFSxCjVU;29.97;volleyball;29;522000;534000;12;15644;16004;361
volleyball_clip_104;Volleyball GoPro #8;EOAD;YouTube;https://www.youtube.com/watch?v=vQDMFSxCjVU;29.97;volleyball;29;588000;603000;15;17622;18072;451
volleyball_clip_105;Volleyball GoPro #8;EOAD;YouTube;https://www.youtube.com/watch?v=vQDMFSxCjVU;29.97;volleyball;29;614100;624000;9.9;18405;18701;297
volleyball_clip_106;Volleyball GoPro #8;EOAD;YouTube;https://www.youtube.com/watch?v=vQDMFSxCjVU;29.97;volleyball;29;629300;641000;11.7;18860;19211;352
volleyball_clip_107;Volleyball GoPro #8;EOAD;YouTube;https://www.youtube.com/watch?v=vQDMFSxCjVU;29.97;volleyball;29;831500;841000;9.5;24920;25205;286
volleyball_clip_108;Volleyball GoPro #8;EOAD;YouTube;https://www.youtube.com/watch?v=vQDMFSxCjVU;29.97;volleyball;29;866000;881000;15;25954;26404;451
volleyball_clip_109;Volleyball GoPro #8;EOAD;YouTube;https://www.youtube.com/watch?v=vQDMFSxCjVU;29.97;volleyball;29;939000;995000;56;28142;29820;1679
volleyball_clip_110;Volleyball GoPro #8;EOAD;YouTube;https://www.youtube.com/watch?v=vQDMFSxCjVU;29.97;volleyball;29;1071000;1087600;16.6;32098;32595;498
volleyball_clip_111;Volleyball GoPro #8;EOAD;YouTube;https://www.youtube.com/watch?v=vQDMFSxCjVU;29.97;volleyball;29;1091000;1110000;19;32697;33267;571
volleyball_clip_112;Volleyball GoPro #8;EOAD;YouTube;https://www.youtube.com/watch?v=vQDMFSxCjVU;29.97;volleyball;29;1112100;1127000;14.9;33330;33776;447
volleyball_clip_113;Volleyball GoPro #9;EOAD;YouTube;https://www.youtube.com/watch?v=1VgGeCxc4mE;29.97;volleyball;29;13200;29900;16.7;396;896;501
volleyball_clip_114;Volleyball GoPro #9;EOAD;YouTube;https://www.youtube.com/watch?v=1VgGeCxc4mE;29.97;volleyball;29;120500;138000;17.5;3611;4136;526
volleyball_clip_115;Volleyball GoPro #9;EOAD;YouTube;https://www.youtube.com/watch?v=1VgGeCxc4mE;29.97;volleyball;29;180000;195000;15;5395;5844;450
volleyball_clip_116;Volleyball GoPro #9;EOAD;YouTube;https://www.youtube.com/watch?v=1VgGeCxc4mE;29.97;volleyball;29;199000;223000;24;5964;6683;720
volleyball_clip_117;Volleyball GoPro #9;EOAD;YouTube;https://www.youtube.com/watch?v=1VgGeCxc4mE;29.97;volleyball;29;240000;259000;19;7193;7762;570
volleyball_clip_118;Volleyball GoPro #9;EOAD;YouTube;https://www.youtube.com/watch?v=1VgGeCxc4mE;29.97;volleyball;29;311000;323000;12;9321;9680;360
volleyball_clip_119;Volleyball GoPro #9;EOAD;YouTube;https://www.youtube.com/watch?v=1VgGeCxc4mE;29.97;volleyball;29;341700;352000;10.3;10241;10549;309
volleyball_clip_120;Volleyball GoPro #9;EOAD;YouTube;https://www.youtube.com/watch?v=1VgGeCxc4mE;29.97;volleyball;29;433000;454000;21;12977;13606;630
volleyball_clip_121;Volleyball GoPro #9;EOAD;YouTube;https://www.youtube.com/watch?v=1VgGeCxc4mE;29.97;volleyball;29;454700;468000;13.3;13627;14026;400
volleyball_clip_122;Volleyball GoPro #9;EOAD;YouTube;https://www.youtube.com/watch?v=1VgGeCxc4mE;29.97;volleyball;29;476000;485500;9.5;14266;14550;285
volleyball_clip_123;Volleyball GoPro #9;EOAD;YouTube;https://www.youtube.com/watch?v=1VgGeCxc4mE;29.97;volleyball;29;539000;551000;12;16154;16513;360
volleyball_clip_124;Volleyball GoPro #9;EOAD;YouTube;https://www.youtube.com/watch?v=1VgGeCxc4mE;29.97;volleyball;29;552000;563000;11;16543;16873;331
volleyball_clip_125;Volleyball GoPro #9;EOAD;YouTube;https://www.youtube.com/watch?v=1VgGeCxc4mE;29.97;volleyball;29;574000;583000;9;17203;17473;271
volleyball_clip_126;Volleyball GoPro #9;EOAD;YouTube;https://www.youtube.com/watch?v=1VgGeCxc4mE;29.97;volleyball;29;723100;734000;10.9;21671;21998;328
volleyball_clip_127;Volleyball GoPro #9;EOAD;YouTube;https://www.youtube.com/watch?v=1VgGeCxc4mE;29.97;volleyball;29;735100;757000;21.9;22031;22687;657
volleyball_clip_128;Volleyball GoPro #9;EOAD;YouTube;https://www.youtube.com/watch?v=1VgGeCxc4mE;29.97;volleyball;29;767000;779000;12;22987;23347;361
volleyball_clip_129;Volleyball GoPro #9;EOAD;YouTube;https://www.youtube.com/watch?v=1VgGeCxc4mE;29.97;volleyball;29;823000;834000;11;24665;24995;331
walking_clip_1;Huji_Ariel_13;HUJI;URL;https://www.vision.huji.ac.il/egoseg/videos/Huji_Ariel_13.MP4;29.97;walking;30;0;570157;570.16;0;17088;17089
walking_clip_2;Caveman run Valkenburg. go pro headcam;HUJI;YouTube;https://www.youtube.com/watch?v=VX683XSNz8E;29.97;walking;30;977000;1012000;35;29281;30330;1050
walking_clip_3;Caveman run Valkenburg. go pro headcam;HUJI;YouTube;https://www.youtube.com/watch?v=VX683XSNz8E;29.97;walking;30;1471000;1481000;10;44086;44386;301
walking_clip_4;Caveman run Valkenburg. go pro headcam;HUJI;YouTube;https://www.youtube.com/watch?v=VX683XSNz8E;29.97;walking;30;1725000;1732000;7;51698;51908;211
walking_clip_5;Caveman run Valkenburg. go pro headcam;HUJI;YouTube;https://www.youtube.com/watch?v=VX683XSNz8E;29.97;walking;30;2009000;2038000;29;60210;61079;870
walking_clip_6;Caveman run Valkenburg. go pro headcam;HUJI;YouTube;https://www.youtube.com/watch?v=VX683XSNz8E;29.97;walking;30;2051000;2056000;5;61468;61618;151
walking_clip_7;Caveman run Valkenburg. go pro headcam;HUJI;YouTube;https://www.youtube.com/watch?v=VX683XSNz8E;29.97;walking;30;2161000;2175000;14;64765;65185;421
walking_clip_8;Caveman run Valkenburg. go pro headcam;HUJI;YouTube;https://www.youtube.com/watch?v=VX683XSNz8E;29.97;walking;30;2358000;2366000;8;70669;70909;241
walking_clip_9;Zombie Run W/ GoPro;HUJI;YouTube;https://www.youtube.com/watch?v=hRTIriXBoQQ;29.97;walking;30;85000;98000;13;2547;2937;391
walking_clip_10;Zombie Run W/ GoPro;HUJI;YouTube;https://www.youtube.com/watch?v=hRTIriXBoQQ;29.97;walking;30;157000;167000;10;4705;5005;301
walking_clip_11;Zombie Run W/ GoPro;HUJI;YouTube;https://www.youtube.com/watch?v=hRTIriXBoQQ;29.97;walking;30;169000;186000;17;5065;5574;510
walking_clip_12;Zombie Run W/ GoPro;HUJI;YouTube;https://www.youtube.com/watch?v=hRTIriXBoQQ;29.97;walking;30;299000;314000;15;8961;9411;451
walking_clip_13;Zombie Run W/ GoPro;HUJI;YouTube;https://www.youtube.com/watch?v=hRTIriXBoQQ;29.97;walking;30;412000;426000;14;12348;12767;420
walking_clip_14;GoPro Hero 7 Black + Chest Mount Footage / SOHO New York.;EOAD;YouTube;https://www.youtube.com/watch?v=Togzvlo1xNk;29.97;walking;30;0;86700;86.7;0;2598;2599
walking_clip_15;GoPro Hero 7 Black + Chest Mount Footage / SOHO New York.;EOAD;YouTube;https://www.youtube.com/watch?v=Togzvlo1xNk;29.97;walking;30;87000;130700;43.7;2607;3917;1311
walking_clip_16;GoPro Hero 7 Black + Chest Mount Footage / SOHO New York.;EOAD;YouTube;https://www.youtube.com/watch?v=Togzvlo1xNk;29.97;walking;30;130800;153900;23.1;3920;4612;693
walking_clip_17;GoPro Hero 7 Black + Chest Mount Footage / SOHO New York.;EOAD;YouTube;https://www.youtube.com/watch?v=Togzvlo1xNk;29.97;walking;30;154000;188400;34.4;4615;5646;1032
walking_clip_18;GoPro Hero 7 Black + Chest Mount Footage / SOHO New York.;EOAD;YouTube;https://www.youtube.com/watch?v=Togzvlo1xNk;29.97;walking;30;200000;220000;20;5994;6593;600
walking_clip_19;GoPro Hero 7 Black + Chest Mount Footage / SOHO New York.;EOAD;YouTube;https://www.youtube.com/watch?v=Togzvlo1xNk;29.97;walking;30;221100;298000;76.9;6626;8931;2306
walking_clip_20;GoPro Hero 7 Black + Chest Mount Footage / SOHO New York.;EOAD;YouTube;https://www.youtube.com/watch?v=Togzvlo1xNk;29.97;walking;30;299100;337800;38.7;8964;10124;1161
walking_clip_21;GoPro Hero 7 Black + Chest Mount Footage / SOHO New York.;EOAD;YouTube;https://www.youtube.com/watch?v=Togzvlo1xNk;29.97;walking;30;338000;369000;31;10130;11059;930
walking_clip_22;GoPro Hero 7 Black + Chest Mount Footage / SOHO New York.;EOAD;YouTube;https://www.youtube.com/watch?v=Togzvlo1xNk;29.97;walking;30;371200;399700;28.5;11125;11979;855
walking_clip_23;GoPro Hero 7 Black + Chest Mount Footage / SOHO New York.;EOAD;YouTube;https://www.youtube.com/watch?v=Togzvlo1xNk;29.97;walking;30;400000;424000;24;11988;12707;720
walking_clip_24;GoPro Hero 7 Black + Chest Mount Footage / SOHO New York.;EOAD;YouTube;https://www.youtube.com/watch?v=Togzvlo1xNk;29.97;walking;30;428300;503000;74.7;12836;15075;2240
walking_clip_25;GoPro Hero 7 Black + Chest Mount Footage / SOHO New York.;EOAD;YouTube;https://www.youtube.com/watch?v=Togzvlo1xNk;29.97;walking;30;503400;545000;41.6;15087;16334;1248
walking_clip_26;GoPro Hero 7 Black + Chest Mount Footage / SOHO New York.;EOAD;YouTube;https://www.youtube.com/watch?v=Togzvlo1xNk;29.97;walking;30;546100;585000;38.9;16367;17532;1166
walking_clip_27;GoPro Hero 7 Black + Chest Mount Footage / SOHO New York.;EOAD;YouTube;https://www.youtube.com/watch?v=Togzvlo1xNk;29.97;walking;30;586000;650000;64;17562;19481;1920
walking_clip_28;GoPro Hero 7 Black + Chest Mount Footage / SOHO New York.;EOAD;YouTube;https://www.youtube.com/watch?v=Togzvlo1xNk;29.97;walking;30;651000;738000;87;19510;22118;2609
walking_clip_29;GoPro Hero 7 Black + Chest Mount Footage / SOHO New York.;EOAD;YouTube;https://www.youtube.com/watch?v=Togzvlo1xNk;29.97;walking;30;738000;829000;91;22118;24845;2728
walking_clip_30;GoPro Hero 7 Black + Chest Mount Footage / SOHO New York.;EOAD;YouTube;https://www.youtube.com/watch?v=Togzvlo1xNk;29.97;walking;30;857600;938600;81;25702;28130;2429
walking_clip_31;GoPro Hero 7 Black + Chest Mount Footage / SOHO New York.;EOAD;YouTube;https://www.youtube.com/watch?v=Togzvlo1xNk;29.97;walking;30;944500;952000;7.5;28307;28531;225
walking_clip_32;GoPro Hero 7 Black + Chest Mount Footage / SOHO New York.;EOAD;YouTube;https://www.youtube.com/watch?v=Togzvlo1xNk;29.97;walking;30;962100;993000;30.9;28834;29760;927
walking_clip_33;GoPro Hero 7 Black + Chest Mount Footage / SOHO New York.;EOAD;YouTube;https://www.youtube.com/watch?v=Togzvlo1xNk;29.97;walking;30;1010000;1020700;10.7;30270;30590;321
walking_clip_34;London Walk, from Little Venice to Camden Town â€” Virtual Walking Tourã€4Kã€‘ðŸ‡¬ðŸ‡§;EOAD;YouTube;https://www.youtube.com/watch?v=oyCEOELkLc4;29.97;walking;30;21000;125000;104;629;3746;3118
walking_clip_35;London Walk, from Little Venice to Camden Town â€” Virtual Walking Tourã€4Kã€‘ðŸ‡¬ðŸ‡§;EOAD;YouTube;https://www.youtube.com/watch?v=oyCEOELkLc4;29.97;walking;30;135000;331000;196;4046;9920;5875
walking_clip_36;London Walk, from Little Venice to Camden Town â€” Virtual Walking Tourã€4Kã€‘ðŸ‡¬ðŸ‡§;EOAD;YouTube;https://www.youtube.com/watch?v=oyCEOELkLc4;29.97;walking;30;352000;423000;71;10549;12677;2129
walking_clip_37;London Walk, from Little Venice to Camden Town â€” Virtual Walking Tourã€4Kã€‘ðŸ‡¬ðŸ‡§;EOAD;YouTube;https://www.youtube.com/watch?v=oyCEOELkLc4;29.97;walking;30;426000;474000;48;12767;14206;1440
walking_clip_38;London Walk, from Little Venice to Camden Town â€” Virtual Walking Tourã€4Kã€‘ðŸ‡¬ðŸ‡§;EOAD;YouTube;https://www.youtube.com/watch?v=oyCEOELkLc4;29.97;walking;30;491000;626000;135;14715;18761;4047
walking_clip_39;Buenos Aires, Argentina â€”  City Walking Tour ã€4Kã€‘ðŸ‡¦ðŸ‡·;EOAD;YouTube;https://www.youtube.com/watch?v=SaDjNMF7hzo;29.97;walking;30;42000;54000;12;1259;1618;360
walking_clip_40;Buenos Aires, Argentina â€”  City Walking Tour ã€4Kã€‘ðŸ‡¦ðŸ‡·;EOAD;YouTube;https://www.youtube.com/watch?v=SaDjNMF7hzo;29.97;walking;30;60000;83000;23;1798;2488;691
walking_clip_41;Buenos Aires, Argentina â€”  City Walking Tour ã€4Kã€‘ðŸ‡¦ðŸ‡·;EOAD;YouTube;https://www.youtube.com/watch?v=SaDjNMF7hzo;29.97;walking;30;144000;158000;14;4316;4735;420
walking_clip_42;Buenos Aires, Argentina â€”  City Walking Tour ã€4Kã€‘ðŸ‡¦ðŸ‡·;EOAD;YouTube;https://www.youtube.com/watch?v=SaDjNMF7hzo;29.97;walking;30;172000;250800;78.8;5155;7516;2362
walking_clip_43;Buenos Aires, Argentina â€”  City Walking Tour ã€4Kã€‘ðŸ‡¦ðŸ‡·;EOAD;YouTube;https://www.youtube.com/watch?v=SaDjNMF7hzo;29.97;walking;30;251400;270000;18.6;7534;8092;559
walking_clip_44;Buenos Aires, Argentina â€”  City Walking Tour ã€4Kã€‘ðŸ‡¦ðŸ‡·;EOAD;YouTube;https://www.youtube.com/watch?v=SaDjNMF7hzo;29.97;walking;30;274000;471000;197;8212;14116;5905
walking_clip_45;Buenos Aires, Argentina â€”  City Walking Tour ã€4Kã€‘ðŸ‡¦ðŸ‡·;EOAD;YouTube;https://www.youtube.com/watch?v=SaDjNMF7hzo;29.97;walking;30;476000;517000;41;14266;15494;1229
walking_clip_46;Buenos Aires, Argentina â€”  City Walking Tour ã€4Kã€‘ðŸ‡¦ðŸ‡·;EOAD;YouTube;https://www.youtube.com/watch?v=SaDjNMF7hzo;29.97;walking;30;522000;595000;73;15644;17832;2189
walking_clip_47;Buenos Aires, Argentina â€”  City Walking Tour ã€4Kã€‘ðŸ‡¦ðŸ‡·;EOAD;YouTube;https://www.youtube.com/watch?v=SaDjNMF7hzo;29.97;walking;30;596000;784000;188;17862;23496;5635
walking_clip_48;Buenos Aires, Argentina â€”  City Walking Tour ã€4Kã€‘ðŸ‡¦ðŸ‡·;EOAD;YouTube;https://www.youtube.com/watch?v=SaDjNMF7hzo;29.97;walking;30;800000;1020000;220;23976;30569;6594
walking_clip_49;Buenos Aires, Argentina â€”  City Walking Tour ã€4Kã€‘ðŸ‡¦ðŸ‡·;EOAD;YouTube;https://www.youtube.com/watch?v=SaDjNMF7hzo;29.97;walking;30;1035000;1197000;162;31019;35874;4856
walking_clip_50;Buenos Aires, Argentina â€”  City Walking Tour ã€4Kã€‘ðŸ‡¦ðŸ‡·;EOAD;YouTube;https://www.youtube.com/watch?v=SaDjNMF7hzo;29.97;walking;30;1229000;1378000;149;36833;41299;4467
walking_clip_51;Buenos Aires, Argentina â€”  City Walking Tour ã€4Kã€‘ðŸ‡¦ðŸ‡·;EOAD;YouTube;https://www.youtube.com/watch?v=SaDjNMF7hzo;29.97;walking;30;1399000;1486000;87;41928;44535;2608
walking_clip_52;Buenos Aires, Argentina â€”  City Walking Tour ã€4Kã€‘ðŸ‡¦ðŸ‡·;EOAD;YouTube;https://www.youtube.com/watch?v=SaDjNMF7hzo;29.97;walking;30;1500000;1552000;52;44955;46513;1559
walking_clip_53;LISBON, PORTUGAL â€” Walking Travel Tourã€4Kã€‘ðŸ‡µðŸ‡¹;EOAD;YouTube;https://www.youtube.com/watch?v=b4_K4sO8Jx4;29.97;walking;30;22000;53000;31;659;1588;930
walking_clip_54;LISBON, PORTUGAL â€” Walking Travel Tourã€4Kã€‘ðŸ‡µðŸ‡¹;EOAD;YouTube;https://www.youtube.com/watch?v=b4_K4sO8Jx4;29.97;walking;30;64000;81000;17;1918;2428;511
walking_clip_55;LISBON, PORTUGAL â€” Walking Travel Tourã€4Kã€‘ðŸ‡µðŸ‡137;EOAD;YouTube;https://www.youtube.com/watch?v=b4_K4sO8Jx4;29.97;walking;30;89000;124000;35;2667;3716;1050
walking_clip_56;LISBON, PORTUGAL â€” Walking Travel Tourã€4Kã€‘ðŸ‡µðŸ‡137;EOAD;YouTube;https://www.youtube.com/watch?v=b4_K4sO8Jx4;29.97;walking;30;133000;149000;16;3986;4466;481
walking_clip_57;LISBON, PORTUGAL â€” Walking Travel Tourã€4Kã€‘ðŸ‡µðŸ‡137;EOAD;YouTube;https://www.youtube.com/watch?v=b4_K4sO8Jx4;29.97;walking;30;229000;260000;31;6863;7792;930
walking_clip_58;LISBON, PORTUGAL â€” Walking Travel Tourã€4Kã€‘ðŸ‡µðŸ‡137;EOAD;YouTube;https://www.youtube.com/watch?v=b4_K4sO8Jx4;29.97;walking;30;278000;320000;42;8332;9590;1259
walking_clip_59;LISBON, PORTUGAL â€” Walking Travel Tourã€4Kã€‘ðŸ‡µðŸ‡137;EOAD;YouTube;https://www.youtube.com/watch?v=b4_K4sO8Jx4;29.97;walking;30;330000;350000;20;9890;10490;601
walking_clip_60;LISBON, PORTUGAL â€” Walking Travel Tourã€4Kã€‘ðŸ‡µðŸ‡137;EOAD;YouTube;https://www.youtube.com/watch?v=b4_K4sO8Jx4;29.97;walking;30;360000;405000;45;10789;12138;1350
